X,Y,Numerical Solution (in K)
0.777778,0.292929,99.4626
0.777778,0.30303,99.4502
0.777778,0.313131,99.4383
0.777778,0.323232,99.427
0.777778,0.333333,99.4163
0.777778,0.343434,99.4062
0.777778,0.353535,99.3967
0.777778,0.363636,99.3879
0.777778,0.373737,99.3796
0.777778,0.383838,99.372
0.777778,0.393939,99.365
0.777778,0.40404,99.3587
0.777778,0.414141,99.353
0.777778,0.424242,99.348
0.777778,0.434343,99.3436
0.777778,0.444444,99.3399
0.777778,0.454545,99.3369
0.777778,0.464646,99.3345
0.777778,0.474747,99.3329
0.777778,0.484848,99.3319
0.777778,0.494949,99.3315
0.777778,0.505051,99.3319
0.777778,0.515152,99.3329
0.777778,0.525253,99.3345
0.777778,0.535354,99.3369
0.777778,0.545455,99.3399
0.777778,0.555556,99.3436
0.777778,0.565657,99.3479
0.777778,0.575758,99.3529
0.777778,0.585859,99.3585
0.777778,0.59596,99.3648
0.777778,0.606061,99.3717
0.777778,0.616162,99.3792
0.777778,0.626263,99.3874
0.777778,0.636364,99.3961
0.777778,0.646465,99.4055
0.777778,0.656566,99.4154
0.777778,0.666667,99.4259
0.777778,0.676768,99.437
0.777778,0.686869,99.4487
0.777778,0.69697,99.4608
0.777778,0.707071,99.4736
0.777778,0.717172,99.4868
0.777778,0.727273,99.5005
0.777778,0.737374,99.5148
0.777778,0.747475,99.5295
0.777778,0.757576,99.5446
0.777778,0.767677,99.5602
0.777778,0.777778,99.5763
0.777778,0.787879,99.5927
0.777778,0.79798,99.6095
0.777778,0.808081,99.6267
0.777778,0.818182,99.6443
0.777778,0.828283,99.6622
0.777778,0.838384,99.6805
0.777778,0.848485,99.699
0.777778,0.858586,99.7178
0.777778,0.868687,99.7369
0.777778,0.878788,99.7562
0.777778,0.888889,99.7758
0.777778,0.89899,99.7955
0.777778,0.909091,99.8155
0.777778,0.919192,99.8356
0.777778,0.929293,99.8559
0.777778,0.939394,99.8762
0.777778,0.949495,99.8967
0.777778,0.959596,99.9173
0.777778,0.969697,99.9379
0.777778,0.979798,99.9586
0.777778,0.989899,99.9793
0.777778,1,100
0.787879,0,100
0.787879,0.010101,99.9791
0.787879,0.020202,99.9583
0.787879,0.030303,99.9375
0.787879,0.040404,99.9168
0.787879,0.0505051,99.8962
0.787879,0.0606061,99.8757
0.787879,0.0707071,99.8554
0.787879,0.0808081,99.8352
0.787879,0.0909091,99.8153
0.787879,0.10101,99.7955
0.787879,0.111111,99.776
0.787879,0.121212,99.7567
0.787879,0.131313,99.7376
0.787879,0.141414,99.7189
0.787879,0.151515,99.7005
0.787879,0.161616,99.6823
0.787879,0.171717,99.6645
0.787879,0.181818,99.6471
0.787879,0.191919,99.6301
0.787879,0.20202,99.6134
0.787879,0.212121,99.5971
0.787879,0.222222,99.5813
0.787879,0.232323,99.5659
0.787879,0.242424,99.5509
0.787879,0.252525,99.5364
0.787879,0.262626,99.5224
0.787879,0.272727,99.5089
0.787879,0.282828,99.4959
0.787879,0.292929,99.4835
0.787879,0.30303,99.4715
0.787879,0.313131,99.4601
0.787879,0.323232,99.4493
0.787879,0.333333,99.439
0.787879,0.343434,99.4293
0.787879,0.353535,99.4201
0.787879,0.363636,99.4116
0.787879,0.373737,99.4037
0.787879,0.383838,99.3964
0.787879,0.393939,99.3897
0.787879,0.40404,99.3836
0.787879,0.414141,99.3781
0.787879,0.424242,99.3733
0.787879,0.434343,99.3691
0.787879,0.444444,99.3655
0.787879,0.454545,99.3626
0.787879,0.464646,99.3604
0.787879,0.474747,99.3587
0.787879,0.484848,99.3578
0.787879,0.494949,99.3575
0.787879,0.505051,99.3578
0.787879,0.515152,99.3587
0.787879,0.525253,99.3604
0.787879,0.535354,99.3626
0.787879,0.545455,99.3655
0.787879,0.555556,99.369
0.787879,0.565657,99.3732
0.787879,0.575758,99.378
0.787879,0.585859,99.3834
0.787879,0.59596,99.3894
0.787879,0.606061,99.3961
0.787879,0.616162,99.4033
0.787879,0.626263,99.4111
0.787879,0.636364,99.4195
0.787879,0.646465,99.4285
0.787879,0.656566,99.4381
0.787879,0.666667,99.4482
0.787879,0.676768,99.4589
0.787879,0.686869,99.4701
0.787879,0.69697,99.4818
0.787879,0.707071,99.494
0.787879,0.717172,99.5067
0.787879,0.727273,99.5199
0.787879,0.737374,99.5336
0.787879,0.747475,99.5477
0.787879,0.757576,99.5623
0.787879,0.767677,99.5773
0.787879,0.777778,99.5927
0.787879,0.787879,99.6085
0.787879,0.79798,99.6247
0.787879,0.808081,99.6412
0.787879,0.818182,99.6581
0.787879,0.828283,99.6753
0.787879,0.838384,99.6929
0.787879,0.848485,99.7107
0.787879,0.858586,99.7288
0.787879,0.868687,99.7471
0.787879,0.878788,99.7657
0.787879,0.888889,99.7845
0.787879,0.89899,99.8035
0.787879,0.909091,99.8226
0.787879,0.919192,99.842
0.787879,0.929293,99.8615
0.787879,0.939394,99.881
0.787879,0.949495,99.9007
0.787879,0.959596,99.9205
0.787879,0.969697,99.9403
0.787879,0.979798,99.9602
0.787879,0.989899,99.9801
0.787879,1,100
0.79798,0,100
0.79798,0.010101,99.98
0.79798,0.020202,99.96
0.79798,0.030303,99.9401
0.79798,0.040404,99.9202
0.79798,0.0505051,99.9005
0.79798,0.0606061,99.8809
0.79798,0.0707071,99.8614
0.79798,0.0808081,99.8421
0.79798,0.0909091,99.8229
0.79798,0.10101,99.804
0.79798,0.111111,99.7852
0.79798,0.121212,99.7667
0.79798,0.131313,99.7485
0.79798,0.141414,99.7305
0.79798,0.151515,99.7128
0.79798,0.161616,99.6955
0.79798,0.171717,99.6784
0.79798,0.181818,99.6617
0.79798,0.191919,99.6453
0.79798,0.20202,99.6294
0.79798,0.212121,99.6138
0.79798,0.222222,99.5986
0.79798,0.232323,99.5838
0.79798,0.242424,99.5695
0.79798,0.252525,99.5556
0.79798,0.262626,99.5422
0.79798,0.272727,99.5292
0.79798,0.282828,99.5168
0.79798,0.292929,99.5048
0.79798,0.30303,99.4934
0.79798,0.313131,99.4824
0.79798,0.323232,99.472
0.79798,0.333333,99.4622
0.79798,0.343434,99.4529
0.79798,0.353535,99.4441
0.79798,0.363636,99.4359
0.79798,0.373737,99.4283
0.79798,0.383838,99.4213
0.79798,0.393939,99.4149
0.79798,0.40404,99.409
0.79798,0.414141,99.4038
0.79798,0.424242,99.3992
0.79798,0.434343,99.3952
0.79798,0.444444,99.3918
0.79798,0.454545,99.389
0.79798,0.464646,99.3868
0.79798,0.474747,99.3853
0.79798,0.484848,99.3843
0.79798,0.494949,99.384
0.79798,0.505051,99.3843
0.79798,0.515152,99.3852
0.79798,0.525253,99.3868
0.79798,0.535354,99.389
0.79798,0.545455,99.3917
0.79798,0.555556,99.3951
0.79798,0.565657,99.3991
0.79798,0.575758,99.4037
0.79798,0.585859,99.4089
0.79798,0.59596,99.4147
0.79798,0.606061,99.421
0.79798,0.616162,99.428
0.79798,0.626263,99.4355
0.79798,0.636364,99.4435
0.79798,0.646465,99.4522
0.79798,0.656566,99.4613
0.79798,0.666667,99.471
0.79798,0.676768,99.4812
0.79798,0.686869,99.492
0.79798,0.69697,99.5032
0.79798,0.707071,99.5149
0.79798,0.717172,99.5271
0.79798,0.727273,99.5398
0.79798,0.737374,99.5529
0.79798,0.747475,99.5664
0.79798,0.757576,99.5804
0.79798,0.767677,99.5948
0.79798,0.777778,99.6095
0.79798,0.787879,99.6247
0.79798,0.79798,99.6402
0.79798,0.808081,99.6561
0.79798,0.818182,99.6722
0.79798,0.828283,99.6887
0.79798,0.838384,99.7055
0.79798,0.848485,99.7226
0.79798,0.858586,99.74
0.79798,0.868687,99.7576
0.79798,0.878788,99.7754
0.79798,0.888889,99.7934
0.79798,0.89899,99.8116
0.79798,0.909091,99.83
0.79798,0.919192,99.8485
0.79798,0.929293,99.8672
0.79798,0.939394,99.886
0.79798,0.949495,99.9048
0.79798,0.959596,99.9238
0.79798,0.969697,99.9428
0.79798,0.979798,99.9619
0.79798,0.989899,99.9809
0.79798,1,100
0.808081,0,100
0.808081,0.010101,99.9809
0.808081,0.020202,99.9618
0.808081,0.030303,99.9427
0.808081,0.040404,99.9237
0.808081,0.0505051,99.9049
0.808081,0.0606061,99.8861
0.808081,0.0707071,99.8675
0.808081,0.0808081,99.849
0.808081,0.0909091,99.8307
0.808081,0.10101,99.8126
0.808081,0.111111,99.7947
0.808081,0.121212,99.777
0.808081,0.131313,99.7596
0.808081,0.141414,99.7424
0.808081,0.151515,99.7255
0.808081,0.161616,99.7089
0.808081,0.171717,99.6926
0.808081,0.181818,99.6766
0.808081,0.191919,99.661
0.808081,0.20202,99.6457
0.808081,0.212121,99.6308
0.808081,0.222222,99.6163
0.808081,0.232323,99.6022
0.808081,0.242424,99.5885
0.808081,0.252525,99.5752
0.808081,0.262626,99.5624
0.808081,0.272727,99.55
0.808081,0.282828,99.5381
0.808081,0.292929,99.5266
0.808081,0.30303,99.5157
0.808081,0.313131,99.5052
0.808081,0.323232,99.4953
0.808081,0.333333,99.4859
0.808081,0.343434,99.477
0.808081,0.353535,99.4686
0.808081,0.363636,99.4608
0.808081,0.373737,99.4535
0.808081,0.383838,99.4468
0.808081,0.393939,99.4407
0.808081,0.40404,99.4351
0.808081,0.414141,99.4301
0.808081,0.424242,99.4257
0.808081,0.434343,99.4218
0.808081,0.444444,99.4186
0.808081,0.454545,99.4159
0.808081,0.464646,99.4138
0.808081,0.474747,99.4123
0.808081,0.484848,99.4115
0.808081,0.494949,99.4112
0.808081,0.505051,99.4115
0.808081,0.515152,99.4123
0.808081,0.525253,99.4138
0.808081,0.535354,99.4159
0.808081,0.545455,99.4185
0.808081,0.555556,99.4218
0.808081,0.565657,99.4256
0.808081,0.575758,99.43
0.808081,0.585859,99.4349
0.808081,0.59596,99.4405
0.808081,0.606061,99.4465
0.808081,0.616162,99.4532
0.808081,0.626263,99.4604
0.808081,0.636364,99.4681
0.808081,0.646465,99.4763
0.808081,0.656566,99.4851
0.808081,0.666667,99.4943
0.808081,0.676768,99.5041
0.808081,0.686869,99.5143
0.808081,0.69697,99.5251
0.808081,0.707071,99.5363
0.808081,0.717172,99.5479
0.808081,0.727273,99.56
0.808081,0.737374,99.5726
0.808081,0.747475,99.5855
0.808081,0.757576,99.5989
0.808081,0.767677,99.6126
0.808081,0.777778,99.6267
0.808081,0.787879,99.6412
0.808081,0.79798,99.6561
0.808081,0.808081,99.6712
0.808081,0.818182,99.6867
0.808081,0.828283,99.7025
0.808081,0.838384,99.7185
0.808081,0.848485,99.7349
0.808081,0.858586,99.7514
0.808081,0.868687,99.7682
0.808081,0.878788,99.7853
0.808081,0.888889,99.8025
0.808081,0.89899,99.8199
0.808081,0.909091,99.8375
0.808081,0.919192,99.8552
0.808081,0.929293,99.873
0.808081,0.939394,99.891
0.808081,0.949495,99.909
0.808081,0.959596,99.9272
0.808081,0.969697,99.9453
0.808081,0.979798,99.9635
0.808081,0.989899,99.9818
0.808081,1,100
0.818182,0,100
0.818182,0.010101,99.9818
0.818182,0.020202,99.9636
0.818182,0.030303,99.9454
0.818182,0.040404,99.9273
0.818182,0.0505051,99.9093
0.818182,0.0606061,99.8915
0.818182,0.0707071,99.8737
0.818182,0.0808081,99.8561
0.818182,0.0909091,99.8387
0.818182,0.10101,99.8214
0.818182,0.111111,99.8044
0.818182,0.121212,99.7875
0.818182,0.131313,99.7709
0.818182,0.141414,99.7545
0.818182,0.151515,99.7384
0.818182,0.161616,99.7226
0.818182,0.171717,99.7071
0.818182,0.181818,99.6918
0.818182,0.191919,99.6769
0.818182,0.20202,99.6624
0.818182,0.212121,99.6482
0.818182,0.222222,99.6343
0.818182,0.232323,99.6209
0.818182,0.242424,99.6078
0.818182,0.252525,99.5952
0.818182,0.262626,99.583
0.818182,0.272727,99.5712
0.818182,0.282828,99.5598
0.818182,0.292929,99.5489
0.818182,0.30303,99.5385
0.818182,0.313131,99.5285
0.818182,0.323232,99.519
0.818182,0.333333,99.5101
0.818182,0.343434,99.5016
0.818182,0.353535,99.4936
0.818182,0.363636,99.4862
0.818182,0.373737,99.4792
0.818182,0.383838,99.4729
0.818182,0.393939,99.467
0.818182,0.40404,99.4617
0.818182,0.414141,99.4569
0.818182,0.424242,99.4527
0.818182,0.434343,99.449
0.818182,0.444444,99.4459
0.818182,0.454545,99.4434
0.818182,0.464646,99.4414
0.818182,0.474747,99.44
0.818182,0.484848,99.4392
0.818182,0.494949,99.4389
0.818182,0.505051,99.4392
0.818182,0.515152,99.44
0.818182,0.525253,99.4414
0.818182,0.535354,99.4434
0.818182,0.545455,99.4459
0.818182,0.555556,99.449
0.818182,0.565657,99.4526
0.818182,0.575758,99.4568
0.818182,0.585859,99.4615
0.818182,0.59596,99.4668
0.818182,0.606061,99.4726
0.818182,0.616162,99.4789
0.818182,0.626263,99.4858
0.818182,0.636364,99.4931
0.818182,0.646465,99.501
0.818182,0.656566,99.5093
0.818182,0.666667,99.5181
0.818182,0.676768,99.5274
0.818182,0.686869,99.5372
0.818182,0.69697,99.5474
0.818182,0.707071,99.5581
0.818182,0.717172,99.5692
0.818182,0.727273,99.5808
0.818182,0.737374,99.5927
0.818182,0.747475,99.605
0.818182,0.757576,99.6178
0.818182,0.767677,99.6309
0.818182,0.777778,99.6443
0.818182,0.787879,99.6581
0.818182,0.79798,99.6722
0.818182,0.808081,99.6867
0.818182,0.818182,99.7014
0.818182,0.828283,99.7165
0.818182,0.838384,99.7318
0.818182,0.848485,99.7473
0.818182,0.858586,99.7631
0.818182,0.868687,99.7791
0.818182,0.878788,99.7954
0.818182,0.888889,99.8118
0.818182,0.89899,99.8284
0.818182,0.909091,99.8451
0.818182,0.919192,99.862
0.818182,0.929293,99.879
0.818182,0.939394,99.8961
0.818182,0.949495,99.9133
0.818182,0.959596,99.9306
0.818182,0.969697,99.9479
0.818182,0.979798,99.9653
0.818182,0.989899,99.9826
0.818182,1,100
0.828283,0,100
0.828283,0.010101,99.9827
0.828283,0.020202,99.9654
0.828283,0.030303,99.9482
0.828283,0.040404,99.931
0.828283,0.0505051,99.9139
0.828283,0.0606061,99.8969
0.828283,0.0707071,99.8801
0.828283,0.0808081,99.8634
0.828283,0.0909091,99.8468
0.828283,0.10101,99.8304
0.828283,0.111111,99.8142
0.828283,0.121212,99.7982
0.828283,0.131313,99.7824
0.828283,0.141414,99.7669
0.828283,0.151515,99.7516
0.828283,0.161616,99.7366
0.828283,0.171717,99.7218
0.828283,0.181818,99.7073
0.828283,0.191919,99.6932
0.828283,0.20202,99.6794
0.828283,0.212121,99.6659
0.828283,0.222222,99.6528
0.828283,0.232323,99.64
0.828283,0.242424,99.6276
0.828283,0.252525,99.6156
0.828283,0.262626,99.604
0.828283,0.272727,99.5928
0.828283,0.282828,99.582
0.828283,0.292929,99.5716
0.828283,0.30303,99.5617
0.828283,0.313131,99.5523
0.828283,0.323232,99.5433
0.828283,0.333333,99.5347
0.828283,0.343434,99.5267
0.828283,0.353535,99.5191
0.828283,0.363636,99.512
0.828283,0.373737,99.5055
0.828283,0.383838,99.4994
0.828283,0.393939,99.4938
0.828283,0.40404,99.4888
0.828283,0.414141,99.4843
0.828283,0.424242,99.4803
0.828283,0.434343,99.4768
0.828283,0.444444,99.4738
0.828283,0.454545,99.4714
0.828283,0.464646,99.4695
0.828283,0.474747,99.4682
0.828283,0.484848,99.4674
0.828283,0.494949,99.4671
0.828283,0.505051,99.4674
0.828283,0.515152,99.4682
0.828283,0.525253,99.4695
0.828283,0.535354,99.4714
0.828283,0.545455,99.4738
0.828283,0.555556,99.4767
0.828283,0.565657,99.4802
0.828283,0.575758,99.4842
0.828283,0.585859,99.4887
0.828283,0.59596,99.4936
0.828283,0.606061,99.4992
0.828283,0.616162,99.5052
0.828283,0.626263,99.5116
0.828283,0.636364,99.5186
0.828283,0.646465,99.5261
0.828283,0.656566,99.534
0.828283,0.666667,99.5424
0.828283,0.676768,99.5512
0.828283,0.686869,99.5605
0.828283,0.69697,99.5702
0.828283,0.707071,99.5804
0.828283,0.717172,99.5909
0.828283,0.727273,99.6019
0.828283,0.737374,99.6132
0.828283,0.747475,99.6249
0.828283,0.757576,99.637
0.828283,0.767677,99.6494
0.828283,0.777778,99.6622
0.828283,0.787879,99.6753
0.828283,0.79798,99.6887
0.828283,0.808081,99.7025
0.828283,0.818182,99.7165
0.828283,0.828283,99.7307
0.828283,0.838384,99.7453
0.828283,0.848485,99.7601
0.828283,0.858586,99.7751
0.828283,0.868687,99.7903
0.828283,0.878788,99.8057
0.828283,0.888889,99.8213
0.828283,0.89899,99.837
0.828283,0.909091,99.8529
0.828283,0.919192,99.869
0.828283,0.929293,99.8851
0.828283,0.939394,99.9013
0.828283,0.949495,99.9177
0.828283,0.959596,99.9341
0.828283,0.969697,99.9505
0.828283,0.979798,99.967
0.828283,0.989899,99.9835
0.828283,1,100
0.838384,0,100
0.838384,0.010101,99.9836
0.838384,0.020202,99.9673
0.838384,0.030303,99.951
0.838384,0.040404,99.9347
0.838384,0.0505051,99.9186
0.838384,0.0606061,99.9025
0.838384,0.0707071,99.8866
0.838384,0.0808081,99.8707
0.838384,0.0909091,99.8551
0.838384,0.10101,99.8396
0.838384,0.111111,99.8242
0.838384,0.121212,99.8091
0.838384,0.131313,99.7942
0.838384,0.141414,99.7795
0.838384,0.151515,99.765
0.838384,0.161616,99.7508
0.838384,0.171717,99.7368
0.838384,0.181818,99.7231
0.838384,0.191919,99.7098
0.838384,0.20202,99.6967
0.838384,0.212121,99.6839
0.838384,0.222222,99.6715
0.838384,0.232323,99.6594
0.838384,0.242424,99.6477
0.838384,0.252525,99.6363
0.838384,0.262626,99.6253
0.838384,0.272727,99.6147
0.838384,0.282828,99.6045
0.838384,0.292929,99.5947
0.838384,0.30303,99.5854
0.838384,0.313131,99.5764
0.838384,0.323232,99.5679
0.838384,0.333333,99.5598
0.838384,0.343434,99.5522
0.838384,0.353535,99.5451
0.838384,0.363636,99.5384
0.838384,0.373737,99.5322
0.838384,0.383838,99.5264
0.838384,0.393939,99.5212
0.838384,0.40404,99.5164
0.838384,0.414141,99.5121
0.838384,0.424242,99.5083
0.838384,0.434343,99.505
0.838384,0.444444,99.5022
0.838384,0.454545,99.5
0.838384,0.464646,99.4982
0.838384,0.474747,99.4969
0.838384,0.484848,99.4961
0.838384,0.494949,99.4959
0.838384,0.505051,99.4961
0.838384,0.515152,99.4969
0.838384,0.525253,99.4982
0.838384,0.535354,99.4999
0.838384,0.545455,99.5022
0.838384,0.555556,99.505
0.838384,0.565657,99.5082
0.838384,0.575758,99.512
0.838384,0.585859,99.5163
0.838384,0.59596,99.521
0.838384,0.606061,99.5262
0.838384,0.616162,99.5319
0.838384,0.626263,99.538
0.838384,0.636364,99.5446
0.838384,0.646465,99.5517
0.838384,0.656566,99.5592
0.838384,0.666667,99.5671
0.838384,0.676768,99.5755
0.838384,0.686869,99.5842
0.838384,0.69697,99.5934
0.838384,0.707071,99.603
0.838384,0.717172,99.613
0.838384,0.727273,99.6234
0.838384,0.737374,99.6341
0.838384,0.747475,99.6452
0.838384,0.757576,99.6566
0.838384,0.767677,99.6684
0.838384,0.777778,99.6805
0.838384,0.787879,99.6929
0.838384,0.79798,99.7055
0.838384,0.808081,99.7185
0.838384,0.818182,99.7318
0.838384,0.828283,99.7453
0.838384,0.838384,99.759
0.838384,0.848485,99.773
0.838384,0.858586,99.7872
0.838384,0.868687,99.8016
0.838384,0.878788,99.8162
0.838384,0.888889,99.8309
0.838384,0.89899,99.8458
0.838384,0.909091,99.8609
0.838384,0.919192,99.876
0.838384,0.929293,99.8913
0.838384,0.939394,99.9067
0.838384,0.949495,99.9221
0.838384,0.959596,99.9376
0.838384,0.969697,99.9532
0.838384,0.979798,99.9688
0.838384,0.989899,99.9844
0.838384,1,100
0.848485,0,100
0.848485,0.010101,99.9846
0.848485,0.020202,99.9692
0.848485,0.030303,99.9538
0.848485,0.040404,99.9385
0.848485,0.0505051,99.9233
0.848485,0.0606061,99.9082
0.848485,0.0707071,99.8931
0.848485,0.0808081,99.8782
0.848485,0.0909091,99.8635
0.848485,0.10101,99.8489
0.848485,0.111111,99.8344
0.848485,0.121212,99.8202
0.848485,0.131313,99.8061
0.848485,0.141414,99.7923
0.848485,0.151515,99.7786
0.848485,0.161616,99.7652
0.848485,0.171717,99.7521
0.848485,0.181818,99.7392
0.848485,0.191919,99.7266
0.848485,0.20202,99.7143
0.848485,0.212121,99.7023
0.848485,0.222222,99.6905
0.848485,0.232323,99.6792
0.848485,0.242424,99.6681
0.848485,0.252525,99.6574
0.848485,0.262626,99.6471
0.848485,0.272727,99.6371
0.848485,0.282828,99.6275
0.848485,0.292929,99.6183
0.848485,0.30303,99.6094
0.848485,0.313131,99.601
0.848485,0.323232,99.593
0.848485,0.333333,99.5854
0.848485,0.343434,99.5782
0.848485,0.353535,99.5715
0.848485,0.363636,99.5652
0.848485,0.373737,99.5593
0.848485,0.383838,99.5539
0.848485,0.393939,99.5489
0.848485,0.40404,99.5444
0.848485,0.414141,99.5404
0.848485,0.424242,99.5368
0.848485,0.434343,99.5337
0.848485,0.444444,99.5311
0.848485,0.454545,99.529
0.848485,0.464646,99.5273
0.848485,0.474747,99.5261
0.848485,0.484848,99.5254
0.848485,0.494949,99.5251
0.848485,0.505051,99.5254
0.848485,0.515152,99.5261
0.848485,0.525253,99.5273
0.848485,0.535354,99.5289
0.848485,0.545455,99.5311
0.848485,0.555556,99.5337
0.848485,0.565657,99.5368
0.848485,0.575758,99.5403
0.848485,0.585859,99.5443
0.848485,0.59596,99.5488
0.848485,0.606061,99.5537
0.848485,0.616162,99.559
0.848485,0.626263,99.5648
0.848485,0.636364,99.571
0.848485,0.646465,99.5777
0.848485,0.656566,99.5847
0.848485,0.666667,99.5922
0.848485,0.676768,99.6001
0.848485,0.686869,99.6083
0.848485,0.69697,99.617
0.848485,0.707071,99.626
0.848485,0.717172,99.6354
0.848485,0.727273,99.6452
0.848485,0.737374,99.6553
0.848485,0.747475,99.6657
0.848485,0.757576,99.6765
0.848485,0.767677,99.6876
0.848485,0.777778,99.699
0.848485,0.787879,99.7107
0.848485,0.79798,99.7226
0.848485,0.808081,99.7349
0.848485,0.818182,99.7473
0.848485,0.828283,99.7601
0.848485,0.838384,99.773
0.848485,0.848485,99.7862
0.848485,0.858586,99.7995
0.848485,0.868687,99.8131
0.848485,0.878788,99.8268
0.848485,0.888889,99.8407
0.848485,0.89899,99.8548
0.848485,0.909091,99.8689
0.848485,0.919192,99.8832
0.848485,0.929293,99.8976
0.848485,0.939394,99.9121
0.848485,0.949495,99.9266
0.848485,0.959596,99.9413
0.848485,0.969697,99.9559
0.848485,0.979798,99.9706
0.848485,0.989899,99.9853
0.848485,1,100
0.858586,0,100
0.858586,0.010101,99.9855
0.858586,0.020202,99.9711
0.858586,0.030303,99.9567
0.858586,0.040404,99.9423
0.858586,0.0505051,99.9281
0.858586,0.0606061,99.9139
0.858586,0.0707071,99.8998
0.858586,0.0808081,99.8859
0.858586,0.0909091,99.872
0.858586,0.10101,99.8583
0.858586,0.111111,99.8448
0.858586,0.121212,99.8314
0.858586,0.131313,99.8182
0.858586,0.141414,99.8052
0.858586,0.151515,99.7925
0.858586,0.161616,99.7799
0.858586,0.171717,99.7676
0.858586,0.181818,99.7555
0.858586,0.191919,99.7437
0.858586,0.20202,99.7321
0.858586,0.212121,99.7209
0.858586,0.222222,99.7099
0.858586,0.232323,99.6992
0.858586,0.242424,99.6889
0.858586,0.252525,99.6788
0.858586,0.262626,99.6691
0.858586,0.272727,99.6598
0.858586,0.282828,99.6508
0.858586,0.292929,99.6421
0.858586,0.30303,99.6338
0.858586,0.313131,99.6259
0.858586,0.323232,99.6184
0.858586,0.333333,99.6113
0.858586,0.343434,99.6046
0.858586,0.353535,99.5983
0.858586,0.363636,99.5923
0.858586,0.373737,99.5868
0.858586,0.383838,99.5818
0.858586,0.393939,99.5771
0.858586,0.40404,99.5729
0.858586,0.414141,99.5691
0.858586,0.424242,99.5658
0.858586,0.434343,99.5629
0.858586,0.444444,99.5604
0.858586,0.454545,99.5584
0.858586,0.464646,99.5568
0.858586,0.474747,99.5557
0.858586,0.484848,99.555
0.858586,0.494949,99.5548
0.858586,0.505051,99.555
0.858586,0.515152,99.5557
0.858586,0.525253,99.5568
0.858586,0.535354,99.5584
0.858586,0.545455,99.5604
0.858586,0.555556,99.5628
0.858586,0.565657,99.5657
0.858586,0.575758,99.569
0.858586,0.585859,99.5728
0.858586,0.59596,99.577
0.858586,0.606061,99.5816
0.858586,0.616162,99.5866
0.858586,0.626263,99.592
0.858586,0.636364,99.5978
0.858586,0.646465,99.6041
0.858586,0.656566,99.6107
0.858586,0.666667,99.6177
0.858586,0.676768,99.6251
0.858586,0.686869,99.6328
0.858586,0.69697,99.6409
0.858586,0.707071,99.6494
0.858586,0.717172,99.6582
0.858586,0.727273,99.6674
0.858586,0.737374,99.6769
0.858586,0.747475,99.6866
0.858586,0.757576,99.6967
0.858586,0.767677,99.7071
0.858586,0.777778,99.7178
0.858586,0.787879,99.7288
0.858586,0.79798,99.74
0.858586,0.808081,99.7514
0.858586,0.818182,99.7631
0.858586,0.828283,99.7751
0.858586,0.838384,99.7872
0.858586,0.848485,99.7995
0.858586,0.858586,99.8121
0.858586,0.868687,99.8248
0.858586,0.878788,99.8377
0.858586,0.888889,99.8507
0.858586,0.89899,99.8638
0.858586,0.909091,99.8771
0.858586,0.919192,99.8905
0.858586,0.929293,99.904
0.858586,0.939394,99.9176
0.858586,0.949495,99.9312
0.858586,0.959596,99.9449
0.858586,0.969697,99.9587
0.858586,0.979798,99.9724
0.858586,0.989899,99.9862
0.858586,1,100
0.868687,0,100
0.868687,0.010101,99.9865
0.868687,0.020202,99.973
0.868687,0.030303,99.9596
0.868687,0.040404,99.9462
0.868687,0.0505051,99.9329
0.868687,0.0606061,99.9197
0.868687,0.0707071,99.9066
0.868687,0.0808081,99.8936
0.868687,0.0909091,99.8807
0.868687,0.10101,99.8679
0.868687,0.111111,99.8553
0.868687,0.121212,99.8428
0.868687,0.131313,99.8305
0.868687,0.141414,99.8184
0.868687,0.151515,99.8065
0.868687,0.161616,99.7948
0.868687,0.171717,99.7833
0.868687,0.181818,99.772
0.868687,0.191919,99.761
0.868687,0.20202,99.7503
0.868687,0.212121,99.7397
0.868687,0.222222,99.7295
0.868687,0.232323,99.7196
0.868687,0.242424,99.7099
0.868687,0.252525,99.7006
0.868687,0.262626,99.6915
0.868687,0.272727,99.6828
0.868687,0.282828,99.6744
0.868687,0.292929,99.6663
0.868687,0.30303,99.6586
0.868687,0.313131,99.6512
0.868687,0.323232,99.6442
0.868687,0.333333,99.6376
0.868687,0.343434,99.6313
0.868687,0.353535,99.6254
0.868687,0.363636,99.6199
0.868687,0.373737,99.6148
0.868687,0.383838,99.6101
0.868687,0.393939,99.6057
0.868687,0.40404,99.6018
0.868687,0.414141,99.5983
0.868687,0.424242,99.5952
0.868687,0.434343,99.5924
0.868687,0.444444,99.5902
0.868687,0.454545,99.5883
0.868687,0.464646,99.5868
0.868687,0.474747,99.5858
0.868687,0.484848,99.5851
0.868687,0.494949,99.5849
0.868687,0.505051,99.5851
0.868687,0.515152,99.5858
0.868687,0.525253,99.5868
0.868687,0.535354,99.5883
0.868687,0.545455,99.5901
0.868687,0.555556,99.5924
0.868687,0.565657,99.5951
0.868687,0.575758,99.5982
0.868687,0.585859,99.6017
0.868687,0.59596,99.6056
0.868687,0.606061,99.6099
0.868687,0.616162,99.6145
0.868687,0.626263,99.6196
0.868687,0.636364,99.625
0.868687,0.646465,99.6308
0.868687,0.656566,99.637
0.868687,0.666667,99.6435
0.868687,0.676768,99.6504
0.868687,0.686869,99.6577
0.868687,0.69697,99.6652
0.868687,0.707071,99.6731
